district|BR.116,Block Jagadishpur,BR.5874
district|BR.116,Block Koilawar,BR.5894
district|BR.116,Block Piro,BR.5903
district|BR.116,Block Sahar,BR.5909
district|BR.116,Block Sandesh,BR.5833
district|BR.116,Block Shahpur,BR.5828
district|BR.116,Block Tarai,BR.5914
district|BR.116,Block Udawant Nagar,BR.5922
district|BR.117,Block Barahnpur,BR.6346
district|BR.117,Block Chakki,BR.6352
district|BR.117,Block Chaugai,BR.6354
district|BR.117,Block Chausa,BR.6355
district|BR.117,Block Dumraon,BR.6347
district|BR.117,Block Itari,BR.6348
district|BR.117,Block Keshath,BR.6353
district|BR.117,Block Nawanagar,BR.6349
district|BR.117,Block Rajpur,BR.6351
district|BR.117,Block Simri,BR.6350
district|BR.117,Block Buxar Sadar,BR.6357
district|BR.118,Block Alinagar,BR.6062
district|BR.118,Block Bahadurpur,BR.6077
district|BR.118,Block Baheri,BR.6080
district|BR.118,Block Benipur,BR.6083
district|BR.118,Block Biraul,BR.6112
district|BR.118,Block Gauraboram,BR.6261
district|BR.118,Block Ghanshyampur,BR.6134
district|BR.118,Block Hanuman Nagar,BR.6240
district|BR.118,Block Hayaghat,BR.6192
district|BR.118,Block Kushweshwar Asthan,BR.6256
district|BR.118,Block Keoti,BR.6198
district|BR.118,Block Kiratpur,BR.6429
district|BR.118,Block Kushweshwar Asthan (E),BR.6430
district|BR.118,Block Manigachi,BR.6206
district|BR.118,Block Darbhanga Sadar,BR.6227
district|BR.118,Block Singhwara,BR.6250
district|BR.118,Block Tardih,BR.6233
district|BR.118,Block Biraul,BR.6277
district|BR.118,Block Jalley,BR.6270
district|BR.118,Block Manigachi,BR.6267
district|BR.119,Block Amas,BR.5960
district|BR.119,Block Atri,BR.5969
district|BR.119,Block Bankebazar,BR.5972
district|BR.119,Block Barachatti,BR.5977
district|BR.119,Block Bazirgunj,BR.6000
district|BR.119,Block Belagunj PHC,BR.5980
district|BR.119,Block Bodh Gaya,BR.5932
district|BR.119,Block Dovi,BR.5982
district|BR.119,Block Dumaria,BR.5983
district|BR.119,Block Fatehpur,BR.5985
district|BR.119,Block Guraru,BR.5989
district|BR.119,Block Gurua,BR.5987
district|BR.119,Block Imamgunj,BR.5990
district|BR.119,Block Khizarsarai,BR.5991
district|BR.119,Block Konch,BR.5992
district|BR.119,Block Manpur,BR.5993
district|BR.119,Block Mohanpur,BR.5994
district|BR.119,Block Mohara,BR.6432
district|BR.119,Block Nagar Prakhand,BR.5996
district|BR.119,Block Nimchak Bathani,BR.5995
district|BR.119,Block Paraiya,BR.5997
district|BR.119,Block Serghati,BR.5998
district|BR.119,Block Tankuppa,BR.6433
district|BR.119,Block Tekari,BR.5999
district|BR.120,Block Baikunthpur,BR.6150
district|BR.120,Block Barauli,BR.6154
district|BR.120,Block Bhorey,BR.6268
district|BR.120,Block Gopalganj,BR.6249
district|BR.120,Block Hathua,BR.6252
district|BR.120,Block Kateya,BR.6269
district|BR.120,Block Kuchaikote,BR.6170
district|BR.120,Block Manjha,BR.6163
district|BR.120,Block Panchdevri,BR.6265
district|BR.120,Block Phulwaria,BR.6273
district|BR.120,Block Sidhwalia,BR.6216
district|BR.120,Block Thawe,BR.6218
district|BR.120,Block Uchkagaon,BR.6176
district|BR.120,Block Vijaipur,BR.6180
district|BR.121,Block Aliganj,BR.5976
district|BR.121,Block Barhat,BR.5971
district|BR.121,Block Chakai,BR.5984
district|BR.121,Block Gidhour,BR.5973
district|BR.121,Block Jamui Sadar,BR.5964
district|BR.121,Block Jhajha,BR.5978
district|BR.121,Block Khaira,BR.5966
district|BR.121,Block Laxmipur,BR.5981
district|BR.121,Block Sikandra,BR.5970
district|BR.121,Block Sono,BR.5974
district|BR.122,Block Ghosi,BR.6318
district|BR.122,Block Hulashganj,BR.6321
district|BR.122,Block Jehanabad,BR.6323
district|BR.122,Block Kako,BR.6317
district|BR.122,Block Makhdumpur,BR.6319
district|BR.122,Block Modanganj,BR.6322
district|BR.122,Block Ratni-Fridpur,BR.6320
district|BR.123,Block Adhaura,BR.5780
district|BR.123,Block Bhabua Sadar,BR.5781
district|BR.123,Block Bhagwanpur,BR.6434
district|BR.123,Block Chainpur,BR.5782
district|BR.123,Block Chand,BR.5783
district|BR.123,Block Durgawati,BR.5784
district|BR.123,Block Kudra,BR.5785
district|BR.123,Block Mohania,BR.5776
district|BR.123,Block Nuoan,BR.5787
district|BR.123,Block Ramgarh,BR.5779
district|BR.123,Block Rampur,BR.5786
district|BR.124,Block Amdabad,BR.6184
district|BR.124,Block Azamnagar,BR.6188
district|BR.124,Block Balrampur,BR.6213
district|BR.124,Block Barari,BR.6195
district|BR.124,Block Barsoi,BR.6204
district|BR.124,Block Dandkhora,BR.6221
district|BR.124,Block Falka,BR.6217
district|BR.124,Block Hasanganj,BR.6228
district|BR.124,Block Kadwa,BR.6232
district|BR.124,Block Korha,BR.6243
district|BR.124,Block Kursela,BR.6263
district|BR.124,Block Manihari,BR.6282
district|BR.124,Block Mansahi,BR.6258
district|BR.124,Block Pranpur,BR.6276
district|BR.124,Block Sameli,BR.6271
district|BR.124,Block Katihar Sadar,BR.6237
district|BR.125,Block Allauli,BR.5815
district|BR.125,Block Beldaur,BR.5819
district|BR.125,Block Chautham,BR.5826
district|BR.125,Block Gogri,BR.5832
district|BR.125,Block Khagaria,BR.5836
district|BR.125,Block Mansi,BR.5839
district|BR.125,Block Parbatta,BR.5843
district|BR.126,Block Sadar,BR.17845
district|BR.126,Block Bahadurganj,BR.6050
district|BR.126,Block Dighalbank,BR.6096
district|BR.126,Block Kishanganj,BR.6121
district|BR.126,Block Kochadhaman,BR.6091
district|BR.126,Block Pothia,BR.6100
district|BR.126,Block Terhagachh,BR.6118
district|BR.126,Block Thakurganj,BR.6058
district|BR.127,Block Barahiya,BR.5829
district|BR.127,Block Chanan,BR.6435
district|BR.127,Block Halsi,BR.5845
district|BR.127,Block Kesar,BR.6436
district|BR.127,Block Lakhisarai Sadar,BR.5817
district|BR.127,Block Piprahiya,BR.6437
district|BR.127,Block Ramgarh,BR.6438
district|BR.127,Block Surajgadha,BR.5834
district|BR.128,Block Delarh,BR.6471
district|BR.128,Block Alamnagar,BR.6196
district|BR.128,Block Bihariganj,BR.6292
district|BR.128,Block Chausa,BR.6199
district|BR.128,Block Gamaharia,BR.6287
district|BR.128,Block Ghailarh,BR.6210
district|BR.128,Block Gwalpara,BR.6214
district|BR.128,Block Kumarkhand,BR.6189
district|BR.128,Block Murliganj,BR.6223
district|BR.128,Block Puraini,BR.6203
district|BR.128,Block Shankarpur,BR.6212
district|BR.128,Block Singheshwar,BR.6186
district|BR.128,Block Uda Kishanganj,BR.6238
district|BR.128,Block Madhepura Sadar,BR.6229
district|BR.129,Block Bisffi,BR.6208
district|BR.129,Block Babubarhi,BR.6165
district|BR.129,Block Basopatti,BR.6197
district|BR.129,Block Benipatti,BR.6194
district|BR.129,Block Ghoghardiha,BR.6280
district|BR.129,Block Harlathi,BR.6410
district|BR.129,Block Jay Nagar,BR.6181
district|BR.129,Block Jhanjharpur,BR.6411
district|BR.129,Block Khajauli,BR.6283
district|BR.129,Block Khutauna,BR.6172
district|BR.129,Block Ladania,BR.6264
district|BR.129,Block Laukahi,BR.6185
district|BR.129,Block Madhawapur,BR.6286
district|BR.129,Block Madhepur,BR.6285
district|BR.129,Block Pandaul,BR.6158
district|BR.129,Block Rahika,BR.6288
district|BR.129,Block Raj Nagar,BR.6179
district|BR.129,Block Andhrathari Madhubani,BR.6290
district|BR.129,Block Phulparas Madhubani,BR.6291
district|BR.130,Block Asarganj,BR.5868
district|BR.130,Block Bariarpur,BR.5866
district|BR.130,Block Dharhara,BR.5813
district|BR.130,Block H Kharagpur,BR.5850
district|BR.130,Block Jamalpur,BR.5810
district|BR.130,Block Sadar,BR.5808
district|BR.130,Block Sangrampur,BR.5863
district|BR.130,Block Tarapur,BR.5854
district|BR.130,Block Tetiabamber,BR.5873
district|BR.131,Block Aurai,BR.6359
district|BR.131,Block Bandra,BR.6360
district|BR.131,Block Bochaha,BR.6361
district|BR.131,Block Gaighat,BR.6362
district|BR.131,Block Kanti,BR.6363
district|BR.131,Block Katra,BR.6364
district|BR.131,Block Kurhani,BR.6365
district|BR.131,Block Madhwan,BR.6366
district|BR.131,Block Meenapur,BR.6367
district|BR.131,Block Motipur,BR.6368
district|BR.131,Block Muraul,BR.6369
district|BR.131,Block Musahari,BR.6370
district|BR.131,Block Paro,BR.6371
district|BR.131,Block Sahebganj,BR.6372
district|BR.131,Block Sakra(Dholi),BR.6373
district|BR.131,Block Saraiya,BR.6374
district|BR.131,Block Sakara,BR.6375
district|BR.132,Block Asthawan,BR.5835
district|BR.132,Block Ben,BR.5924
district|BR.132,Block Biharsharif,BR.5918
district|BR.132,Block Bind,BR.5920
district|BR.132,Block Chandi,BR.5871
district|BR.132,Block Ekangarsarai,BR.5875
district|BR.132,Block Giriyak,BR.5840
district|BR.132,Block Harnaut,BR.5849
district|BR.132,Block Hilsa,BR.5869
district|BR.132,Block Islampur,BR.5876
district|BR.132,Block Karaiparsurai,BR.5937
district|BR.132,Block Katrisarai,BR.5959
district|BR.132,Block Nargarnausa,BR.5928
district|BR.132,Block Noorsarai,BR.5856
district|BR.132,Block Parwalpur,BR.5923
district|BR.132,Block Rahui,BR.5859
district|BR.132,Block Rajgir,BR.5847
district|BR.132,Block Sarmera,BR.5852
district|BR.132,Block Silao,BR.5963
district|BR.132,Block Tharthari,BR.5933
district|BR.133,Block Akbarpur,BR.6377
district|BR.133,Block Govindpur,BR.6379
district|BR.133,Block Hasua,BR.6378
district|BR.133,Block Kashichak,BR.6380
district|BR.133,Block Kawakole,BR.6381
district|BR.133,Block Meskaur,BR.6382
district|BR.133,Block Nardiganj,BR.6383
district|BR.133,Block Narhat,BR.6384
district|BR.133,Block Pakribarwa,BR.6386
district|BR.133,Block Rajauli,BR.6387
district|BR.133,Block Roh,BR.6388
district|BR.133,Block Sirdala,BR.6389
district|BR.133,Block Warsaliganj,BR.6390
district|BR.133,Block Kawakhol,BR.6394
district|BR.133,Block Nawada Sadar,BR.6385
district|BR.134,Block Bagha1,BR.6314
district|BR.134,Block Bagha2,BR.6137
district|BR.134,Block Bairia,BR.6092
district|BR.134,Block Bettiah,BR.6274
district|BR.134,Block Bhitaha,BR.6143
district|BR.134,Block Chanpatiya,BR.6313
district|BR.134,Block Gaunaha,BR.6202
district|BR.134,Block Lauriya,BR.6207
district|BR.134,Block Madhubani,BR.6151
district|BR.134,Block Mainatand,BR.6171
district|BR.134,Block Majhauliya,BR.6111
district|BR.134,Block Narkatiyaganj,BR.6187
district|BR.134,Block Nautan,BR.6101
district|BR.134,Block Piprasi,BR.6066
district|BR.134,Block Ramnagar,BR.6162
district|BR.134,Block Sikta,BR.6168
district|BR.134,Block Thakaraha,BR.6148
district|BR.134,Block Yogapatti,BR.6123
district|BR.135,Block Athmalgola,BR.5947
district|BR.135,Block Bakhtiyarpur,BR.5916
district|BR.135,Block Barh,BR.5919
district|BR.135,Block Belchi,BR.5941
district|BR.135,Block Bihta,BR.5892
district|BR.135,Block Bikram,BR.5897
district|BR.135,Block Danapur,BR.5885
district|BR.135,Block Daniyawan,BR.5929
district|BR.135,Block Dhanarua,BR.5913
district|BR.135,Block Dulhin Bazar,BR.5938
district|BR.135,Block Fatuha,BR.5915
district|BR.135,Block Ghoswari,BR.5943
district|BR.135,Block Khusrupur,BR.5945
district|BR.135,Block Maner,BR.5887
district|BR.135,Block Masaurhi,BR.5911
district|BR.135,Block Mokama,BR.5925
district|BR.135,Block Naubatpur,BR.5906
district|BR.135,Block Paliganj,BR.5901
district|BR.135,Block Pandarak,BR.5921
district|BR.135,Block Patna Sadar,BR.5880
district|BR.135,Block Phulwarishariff,BR.5882
district|BR.135,Block Punpun,BR.5908
district|BR.135,Block Sampatchak,BR.5935
district|BR.136,Block Dhaka,BR.6087
district|BR.136,Block Adapur,BR.6059
district|BR.136,Block Areraj,BR.6069
district|BR.136,Block Banjaria,BR.6422
district|BR.136,Block Bankatwa,BR.6428
district|BR.136,Block Chhaurdano,BR.6079
district|BR.136,Block Chiraiya,BR.6094
district|BR.136,Block Fenhara,BR.6423
district|BR.136,Block Ghorasahan,BR.6081
district|BR.136,Block Harsidhi,BR.6119
district|BR.136,Block Kalyanpur,BR.6117
district|BR.136,Block Kesharia,BR.6098
district|BR.136,Block Kotwa,BR.6424
district|BR.136,Block Madhuban,BR.6125
district|BR.136,Block Mehashi,BR.6128
district|BR.136,Block Motihari,BR.6455
district|BR.136,Block Narkattiya,BR.6456
district|BR.136,Block Paharpur,BR.6130
district|BR.136,Block Pakridayal,BR.6140
district|BR.136,Block Patahi,BR.6167
district|BR.136,Block Piprakothi,BR.6425
district|BR.136,Block Ramgarwa,BR.6174
district|BR.136,Block Raxaul,BR.6147
district|BR.136,Block Sangrampur,BR.6426
district|BR.136,Block Sugauli,BR.6149
district|BR.136,Block Tetraiya,BR.6427
district|BR.136,Block Turkauliya,BR.6157
district|BR.136,Block Chakia,BR.6041
district|BR.136,Block Motihari Sadar,BR.6183
district|BR.137,Block Amour,BR.6044
district|BR.137,Block Baisa,BR.6086
district|BR.137,Block Baisee,BR.6095
district|BR.137,Block Banmankhi,BR.6193
district|BR.137,Block Barharakothi,BR.6470
district|BR.137,Block Bhawanipur,BR.6201
district|BR.137,Block Dagruwa,BR.6103
district|BR.137,Block Dhamdaha,BR.6052
district|BR.137,Block Jalalgarh,BR.6113
district|BR.137,Block Krityanandnagar,BR.6127
district|BR.137,Block Kasba,BR.6108
district|BR.137,Block Purnia East,BR.6231
district|BR.137,Block Rupouli,BR.6065
district|BR.137,Block Sri Nagar,BR.6220
district|BR.138,Block Chennari,BR.5851
district|BR.138,Block Bikramganj,BR.5888
district|BR.138,Block Nokha,BR.5902
district|BR.138,Block Akorhigola,BR.5812
district|BR.138,Block Dawath,BR.5942
district|BR.138,Block Dehri,BR.5823
district|BR.138,Block Dinara,BR.5827
district|BR.138,Block Karakat,BR.5857
district|BR.138,Block Kargahar,BR.5896
district|BR.138,Block Kochas,BR.5899
district|BR.138,Block Nasriganj,BR.5953
district|BR.138,Block Nauhatta,BR.5958
district|BR.138,Block Rajpur,BR.5946
district|BR.138,Block Rohtas,BR.5905
district|BR.138,Block Sanjhauli,BR.5934
district|BR.138,Block Sasaram,BR.5936
district|BR.138,Block Sheosagar,BR.5930
district|BR.138,Block Suryapura,BR.5926
district|BR.138,Block Tilouthu,BR.5939
district|BR.139,Block Banma Itahari,BR.6398
district|BR.139,Block Kahara (Saharsa),BR.6399
district|BR.139,Block Mahisi,BR.6400
district|BR.139,Block Nauhatta,BR.6401
district|BR.139,Block Pachgachhiya,BR.6403
district|BR.139,Block Patraghat,BR.6402
district|BR.139,Block Saorbazar,BR.6404
district|BR.139,Block Silkhua,BR.6405
district|BR.139,Block Simri Bhaktiarpur,BR.6406
district|BR.139,Block Sonbarsa,BR.6407
district|BR.140,Block Bibhutipur,BR.6033
district|BR.140,Block Bithan,BR.6255
district|BR.140,Block Dalsingsarai,BR.6049
district|BR.140,Block Hasanpur,BR.6034
district|BR.140,Block Kalyanpur,BR.6015
district|BR.140,Block Khanpur,BR.6239
district|BR.140,Block Mohanpur,BR.6222
district|BR.140,Block Mohiuddinnagar,BR.6090
district|BR.140,Block Morwa,BR.6024
district|BR.140,Block Patory,BR.6099
district|BR.140,Block Pusa,BR.6030
district|BR.140,Block Rosera,BR.6031
district|BR.140,Block Sarairanjan,BR.6020
district|BR.140,Block Shivajinagar,BR.6230
district|BR.140,Block Singhia,BR.6036
district|BR.140,Block Tajpur,BR.6234
district|BR.140,Block Ujiyarpur,BR.6110
district|BR.140,Block Vidyapatinagar,BR.6260
district|BR.140,Block Warishnagar,BR.6013
district|BR.140,Block Tajpur,BR.6175
district|BR.140,Block Samastipur Sadar,BR.6012
district|BR.141,Block Dighwara,BR.6236
district|BR.141,Block Amnour,BR.6131
district|BR.141,Block Baniyapur,BR.6115
district|BR.141,Block Dariyapur,BR.6136
district|BR.141,Block Ekma,BR.6104
district|BR.141,Block Garkha,BR.6244
district|BR.141,Block Isuapur,BR.6443
district|BR.141,Block Jalalpur,BR.6109
district|BR.141,Block Lahlatpur Jantbajar,BR.6444
district|BR.141,Block Maker,BR.6445
district|BR.141,Block Manjhi,BR.6088
district|BR.141,Block Marhowrah,BR.6116
district|BR.141,Block Mashrakh,BR.6301
district|BR.141,Block Nagra,BR.6446
district|BR.141,Block Panapur,BR.6447
district|BR.141,Block Parsa,BR.6124
district|BR.141,Block Revelganj,BR.6097
district|BR.141,Block Chapra Sadar,BR.6457
district|BR.141,Block Sonepur,BR.6272
district|BR.141,Block Tariyan,BR.6120
district|BR.142,Block Ariari,BR.5948
district|BR.142,Block Barbihga,BR.5967
district|BR.142,Block Chewara,BR.5979
district|BR.142,Block Ghatkusumbha,BR.5988
district|BR.142,Block Sheikhpura Sadar,BR.5957
district|BR.142,Block Shekhopur Sarai,BR.5986
district|BR.143,Block Dumrikathsari,BR.6448
district|BR.143,Block Piprahi,BR.6057
district|BR.143,Block Purnahia,BR.6061
district|BR.143,Block Sheohar,BR.6067
district|BR.143,Block Tariyani,BR.6053
district|BR.143,Block Tariyani Chapra,BR.6133
district|BR.144,Block Bairgania,BR.6045
district|BR.144,Block Bajpatti,BR.6047
district|BR.144,Block Bathnaha,BR.6051
district|BR.144,Block Belsand,BR.6054
district|BR.144,Block Bokhra,BR.15048
district|BR.144,Block Chaurahat,BR.15055
district|BR.144,Block Dumra,BR.6056
district|BR.144,Block Mejorganj,BR.6063
district|BR.144,Block Nanpur,BR.6060
district|BR.144,Block Parihar,BR.6070
district|BR.144,Block Parsoni,BR.6451
district|BR.144,Block Pupri,BR.6072
district|BR.144,Block Riga,BR.6074
district|BR.144,Block Runnisaidpur,BR.6082
district|BR.144,Block Sonversa,BR.6089
district|BR.144,Block Suppi,BR.6452
district|BR.144,Block Sursand,BR.6093
district|BR.144,Block Mejorganj,BR.6042
district|BR.145,Block Ander,BR.6152
district|BR.145,Block Barhariya,BR.6068
district|BR.145,Block Basantpur,BR.6006
district|BR.145,Block Bhagwanpur,BR.6004
district|BR.145,Block Darauli,BR.6182
district|BR.145,Block Daraunda,BR.6085
district|BR.145,Block Goreyakothi,BR.6055
district|BR.145,Block Guthani,BR.6156
district|BR.145,Block Hassanpura,BR.6242
district|BR.145,Block Hussaingunj,BR.6138
district|BR.145,Block Lakri Nabigunj,BR.6235
district|BR.145,Block Maharajgunj,BR.6073
district|BR.145,Block Nautan,BR.6254
district|BR.145,Block Pachrukhi,BR.6105
district|BR.145,Block Sadar,BR.6205
district|BR.145,Block Zeradei,BR.6247
district|BR.145,Block Mairwa,BR.6173
district|BR.145,Block Raghunathpur,BR.6126
district|BR.145,Block Siswan,BR.6114
district|BR.146,Block Basantpur Supaul,BR.6132
district|BR.146,Block Chhatapur,BR.6084
district|BR.146,Block Kishanpur,BR.6075
district|BR.146,Block Marauna,BR.6145
district|BR.146,Block Nirmali,BR.6144
district|BR.146,Block Pipra,BR.6078
district|BR.146,Block Pratapganj,BR.6159
district|BR.146,Block Raghopur,BR.6178
district|BR.146,Block Saraygarh Bhaptiyahi,BR.6153
district|BR.146,Block Supaulsadar,BR.6064
district|BR.146,Block Trivaniganj,BR.6169
district|BR.147,Block Bhagwanpur,BR.6048
district|BR.147,Block Bidupur,BR.6028
district|BR.147,Block ChehraKalan,BR.6017
district|BR.147,Block Desari,BR.6979
district|BR.147,Block Goraul,BR.6016
district|BR.147,Block Hajipur Sadar,BR.6005
district|BR.147,Block Jandaha,BR.6023
district|BR.147,Block Lalganj,BR.6007
district|BR.147,Block Mahnar,BR.6027
district|BR.147,Block Mahua,BR.6018
district|BR.147,Block Patedhi Belsar,BR.6014
district|BR.147,Block Patepur,BR.6019
district|BR.147,Block Premraj,BR.6453
district|BR.147,Block Raghopur,BR.6029
district|BR.147,Block Rajapakar,BR.6021
district|BR.147,Block Sahdei Bujurg,BR.6025
district|BR.147,Block Vaishali,BR.6008
district|BR.147,Block Khajechand Chapra,BR.6035
